Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_57_549.jpg;-7.515131;1;0;5.010935;123.3969;107.5811;0.157172;235.2969;358.968
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_57_616.jpg;-10.50188;1;0;5.003315;123.2218;107.3368;0.1828856;234.1466;358.9061
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_57_681.jpg;-13.49807;1;0;5.003445;123.0439;107.098;0.06007956;232.5727;358.8873
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_57_749.jpg;-15;1;0;5.010573;122.7944;106.7871;359.9796;230.097;358.7894
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_57_815.jpg;-13.50901;1;0;5.003646;122.5991;106.5591;0.007299124;228.2639;358.7155
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_57_882.jpg;-10.5085;1;0;5.003241;122.4015;106.3337;0.00915152;226.729;358.8601
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_57_949.jpg;-7.499846;1;0;5.013411;122.1246;106.0432;0.05634077;224.7643;358.9293
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_015.jpg;-4.510181;1;0;5.01077;121.9113;105.8319;0.05182639;223.7182;358.9046
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_082.jpg;-4.521704;1;0;5.011569;121.6954;105.6237;0.01735781;223.0023;358.9067
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_149.jpg;-7.506187;1;0;5.01106;121.4014;105.352;0.007375831;221.9786;358.8846
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_215.jpg;-10.51215;1;0;5.010729;121.1767;105.153;0.001985611;220.9323;358.8804
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_282.jpg;-13.51437;1;0;5.00971;120.9473;104.9594;0.009925893;219.5602;358.8612
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_349.jpg;-15;1;0;5.009673;120.634;104.711;0.002635172;217.253;358.8292
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_416.jpg;-12.0498;1;0;5.01009;120.3937;104.5315;0.002305989;215.4948;358.8498
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_482.jpg;-9.0348;1;0;5.009171;120.1484;104.3586;0.003293379;213.9198;358.8575
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_549.jpg;-6.041132;1;0;5.009801;119.8154;104.1362;0.008181927;212.3201;358.8853
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_616.jpg;-3.018293;1;0;5.010706;119.5622;103.9745;0.0090222;211.5201;358.9251
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_682.jpg;-0.001001358;1;0;5.011537;119.3068;103.8158;0.01836694;211.0793;358.9619
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_749.jpg;0;1;0;5.011599;118.9637;103.6066;0.07204779;210.8728;359.0159
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_817.jpg;0;1;0;5.011074;118.7051;103.4505;0.1498614;210.8322;359.0741
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_882.jpg;0;1;0;5.019292;118.4455;103.2945;0.2749709;210.8161;359.1443
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_58_950.jpg;0;1;0;5.005989;118.0988;103.0863;0.4747538;210.8184;359.2852
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_016.jpg;0;1;0;5.016901;117.8383;102.93;0.6461983;210.8218;359.4159
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_082.jpg;0;1;0;5.014373;117.5778;102.7737;0.8238454;210.8419;359.5614
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_150.jpg;2.989665;1;0;5.008767;117.2309;102.5633;1.095608;211.102;359.7924
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_216.jpg;6.010959;1;0;5.018281;116.9719;102.4026;1.318074;211.6503;-0.005255674
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_283.jpg;8.991129;1;0;5.012774;116.7157;102.2414;1.448345;212.5218;0.1134058
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_350.jpg;11.99412;1;0;5.00819;116.3821;102.0233;1.318517;214.3824;0.1704665
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_417.jpg;12.01252;1;0;5.011815;116.1407;101.8522;1.073287;216.0964;0.3156078
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_482.jpg;9.037113;1;0;5.007506;115.9039;101.6749;0.829411;217.6729;0.5539151
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_549.jpg;6.028512;1;0;5.012185;115.5939;101.4328;0.4168524;219.362;0.8548401
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_615.jpg;3.018054;1;0;5.011325;115.3652;101.247;0.09091584;220.1824;1.079608
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_682.jpg;0.02982616;1;0;5.010783;115.1365;101.0586;359.8583;220.5831;1.203807
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_749.jpg;0;1;0;5.00447;114.8259;100.8027;359.9457;220.6303;1.052739
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_815.jpg;0;1;0;5.01417;114.5937;100.607;0.1068092;220.6408;0.9327288
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_882.jpg;0;1;0;5.011328;114.3627;100.4104;0.2633491;220.6345;0.8135732
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_59_949.jpg;0;1;0;5.011575;114.0544;100.1472;0.5153785;220.6174;0.6424899
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_016.jpg;0;1;0;5.01159;113.8229;99.94952;0.7307947;220.5963;0.5022694
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_082.jpg;0;1;0;5.007777;113.5908;99.75153;0.974701;220.5792;0.355195
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_149.jpg;0;1;0;5.015426;113.2812;99.48814;1.283944;220.5437;0.1312446
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_215.jpg;0;1;0;4.997972;113.0494;99.29065;1.499841;220.4903;-0.003881838
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_282.jpg;1.519332;1;0;5.010309;112.8212;99.09358;1.5475;220.5177;359.9915
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_349.jpg;4.507291;1;0;5.070992;112.523;98.83507;1.268477;220.8428;-0.003049253
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_416.jpg;7.513329;1;0;4.996634;112.2994;98.63764;1.143844;221.4804;0.03950849
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_482.jpg;7.52998;1;0;5.013517;112.0786;98.43607;1.043137;222.4594;0.1747273
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_549.jpg;4.526453;1;0;5.003833;111.787;98.16356;0.9406637;223.5916;0.4016474
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_616.jpg;1.523334;1;0;5.011395;111.5697;97.95828;0.8427871;224.128;0.5242319
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_683.jpg;0;1;0;5.012818;111.3533;97.75285;0.7068619;224.3834;0.5746955
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_749.jpg;0;1;0;5.011636;111.0661;97.47614;0.5809087;224.4751;0.6486977
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_815.jpg;0;1;0;5.011631;110.8508;97.26713;0.5404478;224.486;0.6889676
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_882.jpg;0;1;0;5.016056;110.6353;97.05778;0.5279684;224.4756;0.692059
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_00_949.jpg;0;1;0;5.003213;110.3477;96.77747;0.5755942;224.437;0.6716624
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_015.jpg;1.497735;1;0;5.013937;110.1318;96.56673;0.6374527;224.4613;0.6224381
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_082.jpg;4.48195;1;0;5.018462;109.9168;96.35449;0.7184945;224.7109;0.5807816
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_149.jpg;7.483588;1;0;4.987259;109.6337;96.06787;0.8216928;225.6469;0.5605016
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_215.jpg;7.475209;1;0;5.004686;109.4265;95.85165;0.8024533;226.5585;0.5377871
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_281.jpg;4.488291;1;0;4.989072;109.222;95.6321;0.7822207;227.4076;0.5635728
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_349.jpg;1.494666;1;0;4.985787;108.9516;95.33688;0.7512701;228.1346;0.5882385
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_415.jpg;0;1;0;4.983949;108.75;95.11494;0.7219824;228.265;0.5830666
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_482.jpg;0;1;0;5.014016;108.5486;94.89197;0.7178623;228.2775;0.5631405
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_549.jpg;0;1;0;5.029126;108.2801;94.59372;0.7607927;228.2231;0.5174198
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_615.jpg;0;1;0;5.016134;108.0778;94.36898;0.8434546;228.2123;0.4634879
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_682.jpg;0;1;0;5.015332;107.8755;94.14449;0.9358513;228.1591;0.3885176
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_749.jpg;0;1;0;5.021981;107.605;93.84489;1.091355;228.0988;0.2660855
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_815.jpg;0;1;0;5.015419;107.4015;93.61988;1.232696;228.0628;0.1603139
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_882.jpg;0;1;0;5.017101;107.1979;93.39529;1.371015;228.0063;0.04396474
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_01_949.jpg;0;1;0;5.019302;106.9273;93.09465;1.555566;227.9996;359.9942
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_015.jpg;0;1;0;5.002443;106.7271;92.87194;1.462604;227.9693;-0.002177886
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_082.jpg;0;1;0;5.015246;106.5268;92.65059;1.346144;227.9674;-0.00205939
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_148.jpg;0;1;0;5.01437;106.2582;92.35464;1.257445;227.9307;-0.001388223
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_215.jpg;0;1;0;5.001298;106.0566;92.1329;1.2158;227.8945;-0.0009170792
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_282.jpg;0;1;0;5.014045;105.8542;91.91051;1.209507;227.8649;-0.001209213
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_349.jpg;0;1;0;5.004635;105.5838;91.61386;1.232034;227.8199;-0.0009519641
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_415.jpg;0;1;0;5.015996;105.3806;91.39111;1.268988;227.7899;-0.001273742
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_482.jpg;0;1;0;5.003867;105.1769;91.16816;1.323419;227.7661;-0.00159354
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_549.jpg;0;1;0;5.015686;104.9054;90.87148;1.394714;227.7125;-0.001389234
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_616.jpg;0;1;0;5.016944;104.7012;90.64868;1.462541;227.6858;-0.001720221
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_682.jpg;0;1;0;5.016734;104.4971;90.42633;1.522869;227.6423;-0.001598776
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_749.jpg;0;1;0;5.032831;104.2268;90.13238;1.437991;227.5913;-0.001429507
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_815.jpg;0;1;0;5.013446;104.0232;89.91141;1.408112;227.557;-0.001415877
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_882.jpg;0;1;0;5.016997;103.8195;89.69049;1.394221;227.5165;-0.001156885
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_02_948.jpg;0;1;0;4.995443;103.5472;89.39564;1.402879;227.4626;-0.001498235
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_015.jpg;0;1;0;5.008928;103.3427;89.17456;1.423069;227.4247;-0.001279721
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_082.jpg;0;1;0;4.999485;103.1376;88.95312;1.460911;227.4109;-0.002144789
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_148.jpg;0;1;0;5.011605;102.8646;88.6589;1.501928;227.3183;-0.001483514
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_215.jpg;0;1;0;5.015598;102.6594;88.43826;1.506957;227.2642;-0.001205465
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_282.jpg;0;1;0;5.012708;102.4548;88.21861;1.490128;227.2246;-0.001495677
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_348.jpg;0;1;0;5.014811;102.1809;87.92513;1.499426;227.1739;-0.001590324
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_415.jpg;0;1;0;5.003346;101.9755;87.70538;1.510917;227.1273;-0.001098708
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_482.jpg;0;1;0;5.009149;101.7701;87.48608;1.456538;227.0884;-0.002042833
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_549.jpg;0;1;0;5.008682;101.4976;87.1954;1.348504;227.0369;-0.001301938
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_615.jpg;0;1;0;5.01398;101.292;86.97646;1.312782;227.0086;-0.001461057
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_682.jpg;0;1;0;5.023222;101.0864;86.75768;1.293263;226.9517;-0.0005057762
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_749.jpg;0;1;0;5.014216;100.8112;86.46528;1.307566;226.9122;-0.001465484
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_815.jpg;-2.996864;1;0;5.00488;100.6041;86.24684;1.329995;226.7068;-0.000306267
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_882.jpg;-6.014071;1;0;5.014323;100.395;86.02949;1.36634;226.2405;-0.0005845209
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_03_948.jpg;-3.03345;1;0;5.004279;100.1143;85.74166;1.425203;225.4968;-0.001537428
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_015.jpg;-0.03914952;1;0;5.01602;99.90295;85.52622;1.476593;225.2081;-0.0049238
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_081.jpg;0;1;0;5.004102;99.69152;85.31123;1.509078;225.1467;359.9933
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_150.jpg;0;1;0;5.00829;99.40935;85.02657;1.500256;225.3097;359.9858
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_215.jpg;-2.982059;1;0;5.019239;99.19672;84.81323;1.511037;225.1684;-0.003948528
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_282.jpg;-5.981036;1;0;5.006752;98.9834;84.6022;1.448173;224.6857;-0.001943222
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_348.jpg;-8.991312;1;0;5.014924;98.69536;84.32657;1.326416;223.4458;359.9693
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_415.jpg;-8.964458;1;0;5.015324;98.47411;84.12427;1.260988;222.2793;359.83
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_482.jpg;-5.969342;1;0;5.013123;98.25213;83.92514;1.131658;221.1925;359.701
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_549.jpg;-8.980068;1;0;5.000225;97.95132;83.6666;0.8889857;219.6338;359.5036
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_615.jpg;-11.97919;1;0;5.010964;97.7216;83.48013;0.6300911;218.2434;359.304
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_681.jpg;-14.98204;1;0;5.009371;97.48748;83.30138;0.3118409;216.526;359.0407
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_748.jpg;-12.00623;1;0;5.00971;97.16909;83.07288;359.8567;214.1816;358.7108
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_816.jpg;-9.002213;1;0;5.002895;96.92435;82.90285;359.7585;212.8901;358.6598
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_882.jpg;-12.00628;1;0;5.002281;96.67295;82.734;359.922;211.7664;358.8286
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_04_948.jpg;-15;1;0;5.029242;96.32705;82.525;0.1489727;209.5066;358.9034
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_015.jpg;-15;1;0;5.007044;96.06435;82.38152;0.1299644;207.3038;358.8682
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_081.jpg;-12.01281;1;0;5.006818;95.79893;82.24715;359.9911;205.1351;358.8226
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_148.jpg;-9.008482;1;0;5.014352;95.43523;82.07944;0.02541359;202.8744;358.7302
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_216.jpg;-5.988164;1;0;5.005014;95.16131;81.95892;359.9908;201.7351;358.8239
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_282.jpg;-5.96279;1;0;5.013127;94.88248;81.84433;0.03619947;200.7834;358.9447
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_349.jpg;-8.966006;1;0;5.010395;94.50645;81.70541;0.06393742;199.3938;358.9123
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_415.jpg;-8.969321;1;0;5.010518;94.22291;81.60846;0.03277803;198.169;358.8697
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_482.jpg;-5.913641;1;0;5.011865;93.93816;81.5158;359.9825;197.0731;358.8841
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_549.jpg;-2.984734;1;0;5.013213;93.55465;81.39856;0.0103503;196.0628;358.9092
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_616.jpg;0;1;0;5.012191;93.26614;81.31359;0.01939624;195.6849;358.9653
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_682.jpg;0;1;0;5.011494;92.97632;81.23056;0.06641486;195.5414;359.014
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_749.jpg;0;1;0;5.012058;92.58821;81.12109;0.1922117;195.4831;359.0966
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_815.jpg;0;1;0;5.004468;92.29649;81.03939;0.3295463;195.4752;359.1785
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_882.jpg;0;1;0;5.006121;92.00406;80.95764;0.4913631;195.4716;359.287
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_05_949.jpg;0;1;0;5.016669;91.61421;80.84854;0.7132502;195.4839;359.4757
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_015.jpg;-3.030124;1;0;5.007627;91.32137;80.76793;0.8919507;195.3406;359.6037
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_082.jpg;-5.987473;1;0;5.008615;91.02757;80.68976;1.078032;194.8904;359.6921
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_149.jpg;-8.986195;1;0;5.021106;90.63579;80.59131;1.248823;193.6981;359.7723
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_215.jpg;-12.05573;1;0;4.99515;90.34319;80.52483;1.21854;192.2805;359.8108
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_282.jpg;-14.99153;1;0;5.018019;90.04898;80.4682;1.170901;190.5303;359.6736
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_349.jpg;-13.49304;1;0;4.982115;89.65923;80.40459;0.8624761;187.7122;359.4893
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_415.jpg;-10.48875;1;0;5.010653;89.36645;80.36809;0.5641614;185.8518;359.239
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_482.jpg;-7.496434;1;0;5.009691;89.07419;80.33869;0.1970627;184.3104;358.9738
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_41_06_549.jpg;-4.500064;1;0;5.00981;88.6823;80.30759;359.7981;183.0106;358.694
